HoY,Date,Start Time,HLoad1,HLoad2,HLoad3,HLoad4,
4417,04-Jul,00:00,12.256389435,,,,
4418,04-Jul,01:00,13.084834025,,,,
4418,04-Jul,01:00,13.084834025,,,,
4419,04-Jul,02:00,13.76648661,,,,
4419,04-Jul,02:00,13.76648661,,,,
4420,04-Jul,03:00,14.08980313,,,,
4420,04-Jul,03:00,14.08980313,,,,
4421,04-Jul,04:00,13.426338585,,,,
4421,04-Jul,04:00,13.426338585,,,,
4422,04-Jul,05:00,10.21749413,,,,
4422,04-Jul,05:00,10.21749413,,,,
4423,04-Jul,06:00,7.278308295,,,,
4423,04-Jul,06:00,7.278308295,,,,
4424,04-Jul,07:00,3.719992197,,,,
4424,04-Jul,07:00,3.719992197,,,,
4425,04-Jul,08:00,1.0054227075,,,,
4425,04-Jul,08:00,1.0054227075,,,,
4426,04-Jul,09:00,0.0,,,,
4426,04-Jul,09:00,0.0,,,,
4427,04-Jul,10:00,0.0,,,,
4427,04-Jul,10:00,0.0,,,,
4428,04-Jul,11:00,0.0,,,,
4428,04-Jul,11:00,0.0,,,,
4429,04-Jul,12:00,0.0,,,,
4429,04-Jul,12:00,0.0,,,,
4430,04-Jul,13:00,0.0,,,,
4430,04-Jul,13:00,0.0,,,,
4431,04-Jul,14:00,0.0,,,,
4431,04-Jul,14:00,0.0,,,,
4432,04-Jul,15:00,0.0,,,,
4432,04-Jul,15:00,0.0,,,,
4433,04-Jul,16:00,0.0,,,,
4433,04-Jul,16:00,0.0,,,,
4434,04-Jul,17:00,0.0,,,,
4434,04-Jul,17:00,0.0,,,,
4435,04-Jul,18:00,0.0,,,,
4435,04-Jul,18:00,0.0,,,,
4436,04-Jul,19:00,2.743881514,,,,
4436,04-Jul,19:00,2.743881514,,,,
4437,04-Jul,20:00,4.889843806,,,,
4437,04-Jul,20:00,4.889843806,,,,
4438,04-Jul,21:00,5.66440159,,,,
4438,04-Jul,21:00,5.66440159,,,,
4439,04-Jul,22:00,6.276016795,,,,
4439,04-Jul,22:00,6.276016795,,,,
4440,04-Jul,23:00,6.889445785,,,,
4440,04-Jul,23:00,6.889445785,,,,
4441,05-Jul,00:00,7.80232615,,,,
4441,05-Jul,00:00,7.80232615,,,,
4442,05-Jul,01:00,8.925188875,,,,
4442,05-Jul,01:00,8.925188875,,,,
4443,05-Jul,02:00,9.979802235,,,,
4443,05-Jul,02:00,9.979802235,,,,
4444,05-Jul,03:00,10.71403774,,,,
4444,05-Jul,03:00,10.71403774,,,,
4445,05-Jul,04:00,10.28149379,,,,
4445,05-Jul,04:00,10.28149379,,,,
4446,05-Jul,05:00,6.777190145,,,,
4446,05-Jul,05:00,6.777190145,,,,
4447,05-Jul,06:00,4.0767616545,,,,
4447,05-Jul,06:00,4.0767616545,,,,
4448,05-Jul,07:00,0.407160091,,,,
4448,05-Jul,07:00,0.407160091,,,,
4449,05-Jul,08:00,0.0,,,,
4449,05-Jul,08:00,0.0,,,,
4450,05-Jul,09:00,0.0,,,,
4450,05-Jul,09:00,0.0,,,,
4451,05-Jul,10:00,0.0,,,,
4451,05-Jul,10:00,0.0,,,,
4452,05-Jul,11:00,0.0,,,,
4452,05-Jul,11:00,0.0,,,,
4453,05-Jul,12:00,0.0,,,,
4453,05-Jul,12:00,0.0,,,,
4454,05-Jul,13:00,0.0,,,,
4454,05-Jul,13:00,0.0,,,,
4455,05-Jul,14:00,0.0,,,,
4455,05-Jul,14:00,0.0,,,,
4456,05-Jul,15:00,0.0,,,,
4456,05-Jul,15:00,0.0,,,,
4457,05-Jul,16:00,0.0,,,,
4457,05-Jul,16:00,0.0,,,,
4458,05-Jul,17:00,0.0,,,,
4458,05-Jul,17:00,0.0,,,,
4459,05-Jul,18:00,0.0,,,,
4459,05-Jul,18:00,0.0,,,,
4460,05-Jul,19:00,2.690420852,,,,
4460,05-Jul,19:00,2.690420852,,,,
4461,05-Jul,20:00,5.613282005,,,,
4461,05-Jul,20:00,5.613282005,,,,
4462,05-Jul,21:00,7.019243095,,,,
4462,05-Jul,21:00,7.019243095,,,,
4463,05-Jul,22:00,8.12535276,,,,
4463,05-Jul,22:00,8.12535276,,,,
4464,05-Jul,23:00,9.092609555,,,,
4464,05-Jul,23:00,9.092609555,,,,
4465,06-Jul,00:00,9.98680179,,,,
4465,06-Jul,00:00,9.98680179,,,,
4466,06-Jul,01:00,10.648182605,,,,
4466,06-Jul,01:00,10.648182605,,,,
4467,06-Jul,02:00,10.862643755,,,,
4467,06-Jul,02:00,10.862643755,,,,
4468,06-Jul,03:00,10.78723901,,,,
4468,06-Jul,03:00,10.78723901,,,,
4469,06-Jul,04:00,9.989020255,,,,
4469,06-Jul,04:00,9.989020255,,,,
4470,06-Jul,05:00,7.18770679,,,,
4470,06-Jul,05:00,7.18770679,,,,
4471,06-Jul,06:00,4.352218896,,,,
4471,06-Jul,06:00,4.352218896,,,,
4472,06-Jul,07:00,0.977625174,,,,
4472,06-Jul,07:00,0.977625174,,,,
4473,06-Jul,08:00,0.0,,,,
4473,06-Jul,08:00,0.0,,,,
4474,06-Jul,09:00,0.0,,,,
4474,06-Jul,09:00,0.0,,,,
4475,06-Jul,10:00,0.0,,,,
4475,06-Jul,10:00,0.0,,,,
4476,06-Jul,11:00,0.0,,,,
4476,06-Jul,11:00,0.0,,,,
4477,06-Jul,12:00,0.0,,,,
4477,06-Jul,12:00,0.0,,,,
4478,06-Jul,13:00,0.0,,,,
4478,06-Jul,13:00,0.0,,,,
4479,06-Jul,14:00,0.0,,,,
4479,06-Jul,14:00,0.0,,,,
4480,06-Jul,15:00,0.0,,,,
4480,06-Jul,15:00,0.0,,,,
4481,06-Jul,16:00,0.0,,,,
4481,06-Jul,16:00,0.0,,,,
4482,06-Jul,17:00,0.0,,,,
4482,06-Jul,17:00,0.0,,,,
4483,06-Jul,18:00,0.0,,,,
4483,06-Jul,18:00,0.0,,,,
4484,06-Jul,19:00,2.371513373,,,,
4484,06-Jul,19:00,2.371513373,,,,
4485,06-Jul,20:00,4.747628973,,,,
4485,06-Jul,20:00,4.747628973,,,,
4486,06-Jul,21:00,5.74308131,,,,
4486,06-Jul,21:00,5.74308131,,,,
4487,06-Jul,22:00,6.33606864,,,,
4487,06-Jul,22:00,6.33606864,,,,
4488,06-Jul,23:00,6.62546818,,,,
4488,06-Jul,23:00,6.62546818,,,,
4489,07-Jul,00:00,6.705166225,,,,
4489,07-Jul,00:00,6.705166225,,,,
4490,07-Jul,01:00,6.967071165,,,,
4490,07-Jul,01:00,6.967071165,,,,
4491,07-Jul,02:00,7.236791065,,,,
4491,07-Jul,02:00,7.236791065,,,,
4492,07-Jul,03:00,7.6889174,,,,
4492,07-Jul,03:00,7.6889174,,,,
4493,07-Jul,04:00,7.87206472,,,,
4493,07-Jul,04:00,7.87206472,,,,
4494,07-Jul,05:00,6.693141535,,,,
4494,07-Jul,05:00,6.693141535,,,,
4495,07-Jul,06:00,4.9773115125,,,,
4495,07-Jul,06:00,4.9773115125,,,,
4496,07-Jul,07:00,2.4211656365,,,,
4496,07-Jul,07:00,2.4211656365,,,,
4497,07-Jul,08:00,0.0,,,,
4497,07-Jul,08:00,0.0,,,,
4498,07-Jul,09:00,0.0,,,,
4498,07-Jul,09:00,0.0,,,,
4499,07-Jul,10:00,0.0,,,,
4499,07-Jul,10:00,0.0,,,,
4500,07-Jul,11:00,0.0,,,,
4500,07-Jul,11:00,0.0,,,,
4501,07-Jul,12:00,0.0,,,,
4501,07-Jul,12:00,0.0,,,,
4502,07-Jul,13:00,0.0,,,,
4502,07-Jul,13:00,0.0,,,,
4503,07-Jul,14:00,0.0,,,,
4503,07-Jul,14:00,0.0,,,,
4504,07-Jul,15:00,0.0,,,,
4504,07-Jul,15:00,0.0,,,,
4505,07-Jul,16:00,0.0,,,,
4505,07-Jul,16:00,0.0,,,,
4506,07-Jul,17:00,1.2439709395,,,,
4506,07-Jul,17:00,1.2439709395,,,,
4507,07-Jul,18:00,3.4039735085,,,,
4507,07-Jul,18:00,3.4039735085,,,,
4508,07-Jul,19:00,5.58889473,,,,
4508,07-Jul,19:00,5.58889473,,,,
4509,07-Jul,20:00,7.51340945,,,,
4509,07-Jul,20:00,7.51340945,,,,
4510,07-Jul,21:00,8.12549534,,,,
4510,07-Jul,21:00,8.12549534,,,,
4511,07-Jul,22:00,8.915446865,,,,
4511,07-Jul,22:00,8.915446865,,,,
4512,07-Jul,23:00,10.31986894,,,,
4512,07-Jul,23:00,10.31986894,,,,
4513,08-Jul,00:00,10.91670345,,,,
4513,08-Jul,00:00,10.91670345,,,,
4514,08-Jul,01:00,11.091970515,,,,
4514,08-Jul,01:00,11.091970515,,,,
4515,08-Jul,02:00,11.63087762,,,,
4515,08-Jul,02:00,11.63087762,,,,
4516,08-Jul,03:00,12.339096295,,,,
4516,08-Jul,03:00,12.339096295,,,,
4517,08-Jul,04:00,12.00822354,,,,
4517,08-Jul,04:00,12.00822354,,,,
4518,08-Jul,05:00,8.999191225,,,,
4518,08-Jul,05:00,8.999191225,,,,
4519,08-Jul,06:00,6.150482465,,,,
4519,08-Jul,06:00,6.150482465,,,,
4520,08-Jul,07:00,3.276766719,,,,
4520,08-Jul,07:00,3.276766719,,,,
4521,08-Jul,08:00,0.8084052015,,,,
4521,08-Jul,08:00,0.8084052015,,,,
4522,08-Jul,09:00,0.0,,,,
4522,08-Jul,09:00,0.0,,,,
4523,08-Jul,10:00,0.0,,,,
4523,08-Jul,10:00,0.0,,,,
4524,08-Jul,11:00,0.0,,,,
4524,08-Jul,11:00,0.0,,,,
4525,08-Jul,12:00,0.0,,,,
4525,08-Jul,12:00,0.0,,,,
4526,08-Jul,13:00,0.0,,,,
4526,08-Jul,13:00,0.0,,,,
4527,08-Jul,14:00,0.0,,,,
4527,08-Jul,14:00,0.0,,,,
4528,08-Jul,15:00,0.0,,,,
4528,08-Jul,15:00,0.0,,,,
4529,08-Jul,16:00,0.0,,,,
4529,08-Jul,16:00,0.0,,,,
4530,08-Jul,17:00,0.0,,,,
4530,08-Jul,17:00,0.0,,,,
4531,08-Jul,18:00,0.0,,,,
4531,08-Jul,18:00,0.0,,,,
4532,08-Jul,19:00,2.896886897,,,,
4532,08-Jul,19:00,2.896886897,,,,
4533,08-Jul,20:00,5.955568875,,,,
4533,08-Jul,20:00,5.955568875,,,,
4534,08-Jul,21:00,6.81622932,,,,
4534,08-Jul,21:00,6.81622932,,,,
4535,08-Jul,22:00,7.60069078,,,,
4535,08-Jul,22:00,7.60069078,,,,
4536,08-Jul,23:00,8.34833623,,,,
4536,08-Jul,23:00,8.34833623,,,,
4537,09-Jul,00:00,8.893278315,,,,
4537,09-Jul,00:00,8.893278315,,,,
4538,09-Jul,01:00,9.008393405,,,,
4538,09-Jul,01:00,9.008393405,,,,
4539,09-Jul,02:00,8.92673831,,,,
4539,09-Jul,02:00,8.92673831,,,,
4540,09-Jul,03:00,8.94745682,,,,
4540,09-Jul,03:00,8.94745682,,,,
4541,09-Jul,04:00,8.487607995,,,,
4541,09-Jul,04:00,8.487607995,,,,
4542,09-Jul,05:00,6.0536296,,,,
4542,09-Jul,05:00,6.0536296,,,,
4543,09-Jul,06:00,3.614903493,,,,
4543,09-Jul,06:00,3.614903493,,,,
4544,09-Jul,07:00,0.6443523915,,,,
4544,09-Jul,07:00,0.6443523915,,,,
4545,09-Jul,08:00,0.0,,,,
4545,09-Jul,08:00,0.0,,,,
4546,09-Jul,09:00,0.0,,,,
4546,09-Jul,09:00,0.0,,,,
4547,09-Jul,10:00,0.0,,,,
4547,09-Jul,10:00,0.0,,,,
4548,09-Jul,11:00,0.0,,,,
4548,09-Jul,11:00,0.0,,,,
4549,09-Jul,12:00,0.0,,,,
4549,09-Jul,12:00,0.0,,,,
4550,09-Jul,13:00,0.0,,,,
4550,09-Jul,13:00,0.0,,,,
4551,09-Jul,14:00,0.0,,,,
4551,09-Jul,14:00,0.0,,,,
4552,09-Jul,15:00,0.0,,,,
4552,09-Jul,15:00,0.0,,,,
4553,09-Jul,16:00,0.0,,,,
4553,09-Jul,16:00,0.0,,,,
4554,09-Jul,17:00,0.0,,,,
4554,09-Jul,17:00,0.0,,,,
4555,09-Jul,18:00,0.0,,,,
4555,09-Jul,18:00,0.0,,,,
4556,09-Jul,19:00,0.0929416185,,,,
4556,09-Jul,19:00,0.0929416185,,,,
4557,09-Jul,20:00,2.6116267495,,,,
4557,09-Jul,20:00,2.6116267495,,,,
4558,09-Jul,21:00,3.404100014,,,,
4558,09-Jul,21:00,3.404100014,,,,
4559,09-Jul,22:00,3.9027804345,,,,
4559,09-Jul,22:00,3.9027804345,,,,
4560,09-Jul,23:00,4.198984527,,,,
4560,09-Jul,23:00,4.198984527,,,,
4561,10-Jul,00:00,4.5214204015,,,,
4561,10-Jul,00:00,4.5214204015,,,,
4562,10-Jul,01:00,4.8619899795,,,,
4562,10-Jul,01:00,4.8619899795,,,,
4563,10-Jul,02:00,4.9749358285,,,,
4563,10-Jul,02:00,4.9749358285,,,,
4564,10-Jul,03:00,5.417142405,,,,
4564,10-Jul,03:00,5.417142405,,,,
4565,10-Jul,04:00,5.32165191,,,,
4565,10-Jul,04:00,5.32165191,,,,
4566,10-Jul,05:00,3.166086085,,,,
4566,10-Jul,05:00,3.166086085,,,,
4567,10-Jul,06:00,1.0909767615,,,,
4567,10-Jul,06:00,1.0909767615,,,,
4568,10-Jul,07:00,0.0,,,,
4568,10-Jul,07:00,0.0,,,,
4569,10-Jul,08:00,0.0,,,,
4569,10-Jul,08:00,0.0,,,,
4570,10-Jul,09:00,0.0,,,,
4570,10-Jul,09:00,0.0,,,,
4571,10-Jul,10:00,0.0,,,,
4571,10-Jul,10:00,0.0,,,,
4572,10-Jul,11:00,0.0,,,,
4572,10-Jul,11:00,0.0,,,,
4573,10-Jul,12:00,0.0,,,,
4573,10-Jul,12:00,0.0,,,,
4574,10-Jul,13:00,0.0,,,,
4574,10-Jul,13:00,0.0,,,,
4575,10-Jul,14:00,0.0,,,,
4575,10-Jul,14:00,0.0,,,,
4576,10-Jul,15:00,0.0,,,,
4576,10-Jul,15:00,0.0,,,,
4577,10-Jul,16:00,0.0,,,,
4577,10-Jul,16:00,0.0,,,,
4578,10-Jul,17:00,0.0,,,,
4578,10-Jul,17:00,0.0,,,,
4579,10-Jul,18:00,0.0,,,,
4579,10-Jul,18:00,0.0,,,,
4580,10-Jul,19:00,1.3760706755,,,,
4580,10-Jul,19:00,1.3760706755,,,,
4581,10-Jul,20:00,3.141663291,,,,
4581,10-Jul,20:00,3.141663291,,,,
4582,10-Jul,21:00,3.8127025565,,,,
4582,10-Jul,21:00,3.8127025565,,,,
4583,10-Jul,22:00,4.586739992,,,,
4583,10-Jul,22:00,4.586739992,,,,
4584,10-Jul,23:00,5.399373325,,,,
4584,10-Jul,23:00,5.399373325,,,,
4585,11-Jul,00:00,5.834094265,,,,
4585,11-Jul,00:00,5.834094265,,,,
4586,11-Jul,01:00,6.079037215,,,,
4586,11-Jul,01:00,6.079037215,,,,
4587,11-Jul,02:00,6.35965665,,,,
4587,11-Jul,02:00,6.35965665,,,,
4588,11-Jul,03:00,6.717981175,,,,
4588,11-Jul,03:00,6.717981175,,,,
4589,11-Jul,04:00,6.50648117,,,,
4589,11-Jul,04:00,6.50648117,,,,
4590,11-Jul,05:00,3.8974723585,,,,
4590,11-Jul,05:00,3.8974723585,,,,
4591,11-Jul,06:00,1.731459621,,,,
4591,11-Jul,06:00,1.731459621,,,,
4592,11-Jul,07:00,0.0,,,,
4592,11-Jul,07:00,0.0,,,,
4593,11-Jul,08:00,0.0,,,,
4593,11-Jul,08:00,0.0,,,,
4594,11-Jul,09:00,0.0,,,,
4594,11-Jul,09:00,0.0,,,,
4595,11-Jul,10:00,0.0,,,,
4595,11-Jul,10:00,0.0,,,,
4596,11-Jul,11:00,0.0,,,,
4596,11-Jul,11:00,0.0,,,,
4597,11-Jul,12:00,0.0,,,,
4597,11-Jul,12:00,0.0,,,,
4598,11-Jul,13:00,0.0,,,,
4598,11-Jul,13:00,0.0,,,,
4599,11-Jul,14:00,0.0,,,,
4599,11-Jul,14:00,0.0,,,,
4600,11-Jul,15:00,0.0,,,,
4600,11-Jul,15:00,0.0,,,,
4601,11-Jul,16:00,0.0,,,,
4601,11-Jul,16:00,0.0,,,,
4602,11-Jul,17:00,0.0,,,,
4602,11-Jul,17:00,0.0,,,,
4603,11-Jul,18:00,0.0,,,,
4603,11-Jul,18:00,0.0,,,,
4604,11-Jul,19:00,1.2756118935,,,,
4604,11-Jul,19:00,1.2756118935,,,,
4605,11-Jul,20:00,3.096964726,,,,
4605,11-Jul,20:00,3.096964726,,,,
4606,11-Jul,21:00,3.79212407,,,,
4606,11-Jul,21:00,3.79212407,,,,
4607,11-Jul,22:00,4.274947105,,,,
4607,11-Jul,22:00,4.274947105,,,,
4608,11-Jul,23:00,4.6464355355,,,,
4608,11-Jul,23:00,4.6464355355,,,,
4609,12-Jul,00:00,4.95603372,,,,
4609,12-Jul,00:00,4.95603372,,,,
4610,12-Jul,01:00,5.12078499,,,,
4610,12-Jul,01:00,5.12078499,,,,
4611,12-Jul,02:00,5.66761501,,,,
4611,12-Jul,02:00,5.66761501,,,,
4612,12-Jul,03:00,6.342182125,,,,
4612,12-Jul,03:00,6.342182125,,,,
4613,12-Jul,04:00,5.47892176,,,,
4613,12-Jul,04:00,5.47892176,,,,
4614,12-Jul,05:00,3.432582213,,,,
4614,12-Jul,05:00,3.432582213,,,,
4615,12-Jul,06:00,1.426639208,,,,
4615,12-Jul,06:00,1.426639208,,,,
4616,12-Jul,07:00,0.0,,,,
4616,12-Jul,07:00,0.0,,,,
4617,12-Jul,08:00,0.0,,,,
4617,12-Jul,08:00,0.0,,,,
4618,12-Jul,09:00,0.0,,,,
4618,12-Jul,09:00,0.0,,,,
4619,12-Jul,10:00,0.0,,,,
4619,12-Jul,10:00,0.0,,,,
4620,12-Jul,11:00,0.0,,,,
4620,12-Jul,11:00,0.0,,,,
4621,12-Jul,12:00,0.0,,,,
4621,12-Jul,12:00,0.0,,,,
4622,12-Jul,13:00,0.0,,,,
4622,12-Jul,13:00,0.0,,,,
4623,12-Jul,14:00,0.0,,,,
4623,12-Jul,14:00,0.0,,,,
4624,12-Jul,15:00,0.0,,,,
4624,12-Jul,15:00,0.0,,,,
4625,12-Jul,16:00,0.0,,,,
4625,12-Jul,16:00,0.0,,,,
4626,12-Jul,17:00,0.0,,,,
4626,12-Jul,17:00,0.0,,,,
4627,12-Jul,18:00,0.0,,,,
4627,12-Jul,18:00,0.0,,,,
4628,12-Jul,19:00,1.7517673385,,,,
4628,12-Jul,19:00,1.7517673385,,,,
4629,12-Jul,20:00,4.2239403035,,,,
4629,12-Jul,20:00,4.2239403035,,,,
4630,12-Jul,21:00,5.225414135,,,,
4630,12-Jul,21:00,5.225414135,,,,
4631,12-Jul,22:00,6.011494355,,,,
4631,12-Jul,22:00,6.011494355,,,,
4632,12-Jul,23:00,6.48079382,,,,
4632,12-Jul,23:00,6.48079382,,,,
4633,13-Jul,00:00,7.32647215,,,,
4633,13-Jul,00:00,7.32647215,,,,
4634,13-Jul,01:00,8.035296575,,,,
4634,13-Jul,01:00,8.035296575,,,,
4635,13-Jul,02:00,8.65834973,,,,
4635,13-Jul,02:00,8.65834973,,,,
4636,13-Jul,03:00,9.11541609,,,,
4636,13-Jul,03:00,9.11541609,,,,
4637,13-Jul,04:00,8.63967046,,,,
4637,13-Jul,04:00,8.63967046,,,,
4638,13-Jul,05:00,5.85615065,,,,
4638,13-Jul,05:00,5.85615065,,,,
4639,13-Jul,06:00,3.658320292,,,,
4639,13-Jul,06:00,3.658320292,,,,
4640,13-Jul,07:00,1.692912259,,,,
4640,13-Jul,07:00,1.692912259,,,,
4641,13-Jul,08:00,0.0,,,,
4641,13-Jul,08:00,0.0,,,,
4642,13-Jul,09:00,0.0,,,,
4642,13-Jul,09:00,0.0,,,,
4643,13-Jul,10:00,0.0,,,,
4643,13-Jul,10:00,0.0,,,,
4644,13-Jul,11:00,0.0,,,,
4644,13-Jul,11:00,0.0,,,,
4645,13-Jul,12:00,0.0,,,,
4645,13-Jul,12:00,0.0,,,,
4646,13-Jul,13:00,0.0,,,,
4646,13-Jul,13:00,0.0,,,,
4647,13-Jul,14:00,0.0,,,,
4647,13-Jul,14:00,0.0,,,,
4648,13-Jul,15:00,0.0,,,,
4648,13-Jul,15:00,0.0,,,,
4649,13-Jul,16:00,0.0,,,,
4649,13-Jul,16:00,0.0,,,,
4650,13-Jul,17:00,0.0,,,,
4650,13-Jul,17:00,0.0,,,,
4651,13-Jul,18:00,0.1390943525,,,,
4651,13-Jul,18:00,0.1390943525,,,,
4652,13-Jul,19:00,2.584282769,,,,
4652,13-Jul,19:00,2.584282769,,,,
4653,13-Jul,20:00,4.3947368035,,,,
4653,13-Jul,20:00,4.3947368035,,,,
4654,13-Jul,21:00,4.996798172,,,,
4654,13-Jul,21:00,4.996798172,,,,
4655,13-Jul,22:00,5.616739605,,,,
4655,13-Jul,22:00,5.616739605,,,,
4656,13-Jul,23:00,6.336109965,,,,
4656,13-Jul,23:00,6.336109965,,,,
4657,14-Jul,00:00,7.0422459,,,,
4657,14-Jul,00:00,7.0422459,,,,
4658,14-Jul,01:00,7.54013862,,,,
4658,14-Jul,01:00,7.54013862,,,,
4659,14-Jul,02:00,7.871229725,,,,
4659,14-Jul,02:00,7.871229725,,,,
4660,14-Jul,03:00,8.164622225,,,,
4660,14-Jul,03:00,8.164622225,,,,
4661,14-Jul,04:00,8.01746276,,,,
4661,14-Jul,04:00,8.01746276,,,,
4662,14-Jul,05:00,6.533294955,,,,
4662,14-Jul,05:00,6.533294955,,,,
4663,14-Jul,06:00,4.186507149,,,,
4663,14-Jul,06:00,4.186507149,,,,
4664,14-Jul,07:00,1.342940084,,,,
4664,14-Jul,07:00,1.342940084,,,,
4665,14-Jul,08:00,0.0,,,,
4665,14-Jul,08:00,0.0,,,,
4666,14-Jul,09:00,0.0,,,,
4666,14-Jul,09:00,0.0,,,,
4667,14-Jul,10:00,0.0,,,,
4667,14-Jul,10:00,0.0,,,,
4668,14-Jul,11:00,0.0,,,,
4668,14-Jul,11:00,0.0,,,,
4669,14-Jul,12:00,0.0,,,,
4669,14-Jul,12:00,0.0,,,,
4670,14-Jul,13:00,0.0,,,,
4670,14-Jul,13:00,0.0,,,,
4671,14-Jul,14:00,0.0,,,,
4671,14-Jul,14:00,0.0,,,,
4672,14-Jul,15:00,0.0,,,,
4672,14-Jul,15:00,0.0,,,,
4673,14-Jul,16:00,0.0,,,,
4673,14-Jul,16:00,0.0,,,,
4674,14-Jul,17:00,0.0,,,,
4674,14-Jul,17:00,0.0,,,,
4675,14-Jul,18:00,0.0,,,,
4675,14-Jul,18:00,0.0,,,,
4676,14-Jul,19:00,0.0,,,,
4676,14-Jul,19:00,0.0,,,,
4677,14-Jul,20:00,1.7987787455,,,,
4677,14-Jul,20:00,1.7987787455,,,,
4678,14-Jul,21:00,2.951028091,,,,
4678,14-Jul,21:00,2.951028091,,,,
4679,14-Jul,22:00,4.025044435,,,,
4679,14-Jul,22:00,4.025044435,,,,
4680,14-Jul,23:00,5.09480294,,,,
4680,14-Jul,23:00,5.09480294,,,,
4681,15-Jul,00:00,6.036658055,,,,
4681,15-Jul,00:00,6.036658055,,,,
4682,15-Jul,01:00,7.110627925,,,,
4682,15-Jul,01:00,7.110627925,,,,
4683,15-Jul,02:00,8.225592725,,,,
4683,15-Jul,02:00,8.225592725,,,,
4684,15-Jul,03:00,9.162371565,,,,
4684,15-Jul,03:00,9.162371565,,,,
4685,15-Jul,04:00,9.29132999,,,,
4685,15-Jul,04:00,9.29132999,,,,
4686,15-Jul,05:00,7.020183965,,,,
4686,15-Jul,05:00,7.020183965,,,,
4687,15-Jul,06:00,4.1721353525,,,,
4687,15-Jul,06:00,4.1721353525,,,,
4688,15-Jul,07:00,1.02299165,,,,
4688,15-Jul,07:00,1.02299165,,,,
4689,15-Jul,08:00,0.0,,,,
4689,15-Jul,08:00,0.0,,,,
4690,15-Jul,09:00,0.0,,,,
4690,15-Jul,09:00,0.0,,,,
4691,15-Jul,10:00,0.0,,,,
4691,15-Jul,10:00,0.0,,,,
4692,15-Jul,11:00,0.0,,,,
4692,15-Jul,11:00,0.0,,,,
4693,15-Jul,12:00,0.0,,,,
4693,15-Jul,12:00,0.0,,,,
4694,15-Jul,13:00,0.0,,,,
4694,15-Jul,13:00,0.0,,,,
4695,15-Jul,14:00,0.0,,,,
4695,15-Jul,14:00,0.0,,,,
4696,15-Jul,15:00,0.0,,,,
4696,15-Jul,15:00,0.0,,,,
4697,15-Jul,16:00,0.0,,,,
4697,15-Jul,16:00,0.0,,,,
4698,15-Jul,17:00,0.0,,,,
4698,15-Jul,17:00,0.0,,,,
4699,15-Jul,18:00,0.0,,,,
4699,15-Jul,18:00,0.0,,,,
4700,15-Jul,19:00,0.817592673,,,,
4700,15-Jul,19:00,0.817592673,,,,
4701,15-Jul,20:00,4.423177387,,,,
4701,15-Jul,20:00,4.423177387,,,,
4702,15-Jul,21:00,5.9311322,,,,
4702,15-Jul,21:00,5.9311322,,,,
4703,15-Jul,22:00,7.000660035,,,,
4703,15-Jul,22:00,7.000660035,,,,
4704,15-Jul,23:00,7.741156235,,,,
4704,15-Jul,23:00,7.741156235,,,,
4705,16-Jul,00:00,8.19317365,,,,
4705,16-Jul,00:00,8.19317365,,,,
4706,16-Jul,01:00,8.4798464,,,,
4706,16-Jul,01:00,8.4798464,,,,
4707,16-Jul,02:00,8.983513265,,,,
4707,16-Jul,02:00,8.983513265,,,,
4708,16-Jul,03:00,9.834973675,,,,
4708,16-Jul,03:00,9.834973675,,,,
4709,16-Jul,04:00,9.79910334,,,,
4709,16-Jul,04:00,9.79910334,,,,
4710,16-Jul,05:00,6.50607384,,,,
4710,16-Jul,05:00,6.50607384,,,,
4711,16-Jul,06:00,3.45541219,,,,
4711,16-Jul,06:00,3.45541219,,,,
4712,16-Jul,07:00,0.3718135365,,,,
4712,16-Jul,07:00,0.3718135365,,,,
4713,16-Jul,08:00,0.0,,,,
4713,16-Jul,08:00,0.0,,,,
4714,16-Jul,09:00,0.0,,,,
4714,16-Jul,09:00,0.0,,,,
4715,16-Jul,10:00,0.0,,,,
4715,16-Jul,10:00,0.0,,,,
4716,16-Jul,11:00,0.0,,,,
4716,16-Jul,11:00,0.0,,,,
4717,16-Jul,12:00,0.0,,,,
4717,16-Jul,12:00,0.0,,,,
4718,16-Jul,13:00,0.0,,,,
4718,16-Jul,13:00,0.0,,,,
4719,16-Jul,14:00,0.0,,,,
4719,16-Jul,14:00,0.0,,,,
4720,16-Jul,15:00,0.0,,,,
4720,16-Jul,15:00,0.0,,,,
4721,16-Jul,16:00,0.0,,,,
4721,16-Jul,16:00,0.0,,,,
4722,16-Jul,17:00,0.0,,,,
4722,16-Jul,17:00,0.0,,,,
4723,16-Jul,18:00,0.0,,,,
4723,16-Jul,18:00,0.0,,,,
4724,16-Jul,19:00,1.1088330495,,,,
4724,16-Jul,19:00,1.1088330495,,,,
4725,16-Jul,20:00,4.135113917,,,,
4725,16-Jul,20:00,4.135113917,,,,
4726,16-Jul,21:00,5.1816999,,,,
4726,16-Jul,21:00,5.1816999,,,,
4727,16-Jul,22:00,6.03568112,,,,
4727,16-Jul,22:00,6.03568112,,,,
4728,16-Jul,23:00,6.78252395,,,,
4728,16-Jul,23:00,6.78252395,,,,
4729,17-Jul,00:00,7.39338505,,,,
4729,17-Jul,00:00,7.39338505,,,,
4730,17-Jul,01:00,7.70047741,,,,
4730,17-Jul,01:00,7.70047741,,,,
4731,17-Jul,02:00,7.931328885,,,,
4731,17-Jul,02:00,7.931328885,,,,
