HoY,Date,Start Time,RGen1,RGen2,RGen3,RGen4,
3560,29-May,07:00,0.05,0.04,0.0375,,
3561,29-May,08:00,0.084,0.0685,0.063,,
3561,29-May,08:00,0.084,0.0685,0.063,,
3562,29-May,09:00,0.09,0.0725,0.0695,,
3562,29-May,09:00,0.09,0.0725,0.0695,,
3563,29-May,10:00,0.0675,0.053,0.0525,,
3563,29-May,10:00,0.0675,0.053,0.0525,,
3564,29-May,11:00,0.051,0.04,0.04,,
3564,29-May,11:00,0.051,0.04,0.04,,
3565,29-May,12:00,0.0465,0.0365,0.0365,,
3565,29-May,12:00,0.0465,0.0365,0.0365,,
3566,29-May,13:00,0.0635,0.0495,0.05,,
3566,29-May,13:00,0.0635,0.0495,0.05,,
3567,29-May,14:00,0.1275,0.0975,0.1045,,
3567,29-May,14:00,0.1275,0.0975,0.1045,,
3568,29-May,15:00,0.1495,0.1025,0.129,,
3568,29-May,15:00,0.1495,0.1025,0.129,,
3569,29-May,16:00,0.1465,0.0845,0.14,,
3569,29-May,16:00,0.1465,0.0845,0.14,,
3570,29-May,17:00,0.1015,0.0595,0.106,,
3570,29-May,17:00,0.1015,0.0595,0.106,,
3571,29-May,18:00,0.0455,0.0335,0.048,,
3571,29-May,18:00,0.0455,0.0335,0.048,,
3572,29-May,19:00,0.0095,0.007,0.007,,
3572,29-May,19:00,0.0095,0.007,0.007,,
3573,29-May,20:00,0.0,0.0,0.0,,
3573,29-May,20:00,0.0,0.0,0.0,,
3574,29-May,21:00,0.0,0.0,0.0,,
3574,29-May,21:00,0.0,0.0,0.0,,
3575,29-May,22:00,0.0,0.0,0.0,,
3575,29-May,22:00,0.0,0.0,0.0,,
3576,29-May,23:00,0.0,0.0,0.0,,
3576,29-May,23:00,0.0,0.0,0.0,,
3577,30-May,00:00,0.0,0.0,0.0,,
3577,30-May,00:00,0.0,0.0,0.0,,
3578,30-May,01:00,0.0,0.0,0.0,,
3578,30-May,01:00,0.0,0.0,0.0,,
3579,30-May,02:00,0.0,0.0,0.0,,
3579,30-May,02:00,0.0,0.0,0.0,,
3580,30-May,03:00,0.0,0.0,0.0,,
3580,30-May,03:00,0.0,0.0,0.0,,
3581,30-May,04:00,0.002,0.0015,0.0015,,
3581,30-May,04:00,0.002,0.0015,0.0015,,
3582,30-May,05:00,0.026,0.038,0.021,,
3582,30-May,05:00,0.026,0.038,0.021,,
3583,30-May,06:00,0.072,0.0825,0.0435,,
3583,30-May,06:00,0.072,0.0825,0.0435,,
3584,30-May,07:00,0.109,0.107,0.065,,
3584,30-May,07:00,0.109,0.107,0.065,,
3585,30-May,08:00,0.143,0.131,0.088,,
3585,30-May,08:00,0.143,0.131,0.088,,
3586,30-May,09:00,0.159,0.1385,0.1125,,
3586,30-May,09:00,0.159,0.1385,0.1125,,
3587,30-May,10:00,0.1825,0.154,0.1365,,
3587,30-May,10:00,0.1825,0.154,0.1365,,
3588,30-May,11:00,0.217,0.179,0.169,,
3588,30-May,11:00,0.217,0.179,0.169,,
3589,30-May,12:00,0.27,0.2105,0.222,,
3589,30-May,12:00,0.27,0.2105,0.222,,
3590,30-May,13:00,0.3115,0.213,0.278,,
3590,30-May,13:00,0.3115,0.213,0.278,,
3591,30-May,14:00,0.3165,0.1685,0.3085,,
3591,30-May,14:00,0.3165,0.1685,0.3085,,
3592,30-May,15:00,0.278,0.085,0.2955,,
3592,30-May,15:00,0.278,0.085,0.2955,,
3593,30-May,16:00,0.2055,0.047,0.2415,,
3593,30-May,16:00,0.2055,0.047,0.2415,,
3594,30-May,17:00,0.118,0.039,0.1585,,
3594,30-May,17:00,0.118,0.039,0.1585,,
3595,30-May,18:00,0.042,0.0285,0.064,,
3595,30-May,18:00,0.042,0.0285,0.064,,
3596,30-May,19:00,0.011,0.0085,0.0085,,
3596,30-May,19:00,0.011,0.0085,0.0085,,
3597,30-May,20:00,0.0,0.0,0.0,,
3597,30-May,20:00,0.0,0.0,0.0,,
3598,30-May,21:00,0.0,0.0,0.0,,
3598,30-May,21:00,0.0,0.0,0.0,,
3599,30-May,22:00,0.0,0.0,0.0,,
3599,30-May,22:00,0.0,0.0,0.0,,
3600,30-May,23:00,0.0,0.0,0.0,,
3600,30-May,23:00,0.0,0.0,0.0,,
3601,31-May,00:00,0.0,0.0,0.0,,
3601,31-May,00:00,0.0,0.0,0.0,,
3602,31-May,01:00,0.0,0.0,0.0,,
3602,31-May,01:00,0.0,0.0,0.0,,
3603,31-May,02:00,0.0,0.0,0.0,,
3603,31-May,02:00,0.0,0.0,0.0,,
3604,31-May,03:00,0.0,0.0,0.0,,
3604,31-May,03:00,0.0,0.0,0.0,,
3605,31-May,04:00,0.002,0.001,0.001,,
3605,31-May,04:00,0.002,0.001,0.001,,
3606,31-May,05:00,0.0245,0.0285,0.0195,,
3606,31-May,05:00,0.0245,0.0285,0.0195,,
3607,31-May,06:00,0.064,0.067,0.0415,,
3607,31-May,06:00,0.064,0.067,0.0415,,
3608,31-May,07:00,0.1195,0.123,0.0645,,
3608,31-May,07:00,0.1195,0.123,0.0645,,
3609,31-May,08:00,0.174,0.1715,0.089,,
3609,31-May,08:00,0.174,0.1715,0.089,,
3610,31-May,09:00,0.1915,0.1745,0.1245,,
3610,31-May,09:00,0.1915,0.1745,0.1245,,
3611,31-May,10:00,0.263,0.2355,0.182,,
3611,31-May,10:00,0.263,0.2355,0.182,,
3612,31-May,11:00,0.329,0.2795,0.249,,
3612,31-May,11:00,0.329,0.2795,0.249,,
3613,31-May,12:00,0.3625,0.28,0.303,,
3613,31-May,12:00,0.3625,0.28,0.303,,
3614,31-May,13:00,0.3505,0.234,0.3175,,
3614,31-May,13:00,0.3505,0.234,0.3175,,
3615,31-May,14:00,0.329,0.1705,0.3225,,
3615,31-May,14:00,0.329,0.1705,0.3225,,
3616,31-May,15:00,0.284,0.0825,0.303,,
3616,31-May,15:00,0.284,0.0825,0.303,,
3617,31-May,16:00,0.208,0.044,0.246,,
3617,31-May,16:00,0.208,0.044,0.246,,
3618,31-May,17:00,0.12,0.036,0.1645,,
3618,31-May,17:00,0.12,0.036,0.1645,,
3619,31-May,18:00,0.042,0.029,0.0585,,
3619,31-May,18:00,0.042,0.029,0.0585,,
3620,31-May,19:00,0.0095,0.007,0.007,,
3620,31-May,19:00,0.0095,0.007,0.007,,
3621,31-May,20:00,0.0,0.0,0.0,,
3621,31-May,20:00,0.0,0.0,0.0,,
3622,31-May,21:00,0.0,0.0,0.0,,
3622,31-May,21:00,0.0,0.0,0.0,,
3623,31-May,22:00,0.0,0.0,0.0,,
3623,31-May,22:00,0.0,0.0,0.0,,
3624,31-May,23:00,0.0,0.0,0.0,,
3624,31-May,23:00,0.0,0.0,0.0,,
3625,01-Jun,00:00,0.0,0.0,0.0,,
3625,01-Jun,00:00,0.0,0.0,0.0,,
3626,01-Jun,01:00,0.0,0.0,0.0,,
3626,01-Jun,01:00,0.0,0.0,0.0,,
3627,01-Jun,02:00,0.0,0.0,0.0,,
3627,01-Jun,02:00,0.0,0.0,0.0,,
3628,01-Jun,03:00,0.0,0.0,0.0,,
3628,01-Jun,03:00,0.0,0.0,0.0,,
3629,01-Jun,04:00,0.0025,0.002,0.002,,
3629,01-Jun,04:00,0.0025,0.002,0.002,,
3630,01-Jun,05:00,0.023,0.0495,0.02,,
3630,01-Jun,05:00,0.023,0.0495,0.02,,
3631,01-Jun,06:00,0.0875,0.137,0.033,,
3631,01-Jun,06:00,0.0875,0.137,0.033,,
3632,01-Jun,07:00,0.172,0.218,0.045,,
3632,01-Jun,07:00,0.172,0.218,0.045,,
3633,01-Jun,08:00,0.2145,0.229,0.0795,,
3633,01-Jun,08:00,0.2145,0.229,0.0795,,
3634,01-Jun,09:00,0.197,0.18,0.1275,,
3634,01-Jun,09:00,0.197,0.18,0.1275,,
3635,01-Jun,10:00,0.1995,0.171,0.1465,,
3635,01-Jun,10:00,0.1995,0.171,0.1465,,
3636,01-Jun,11:00,0.2305,0.1905,0.1785,,
3636,01-Jun,11:00,0.2305,0.1905,0.1785,,
3637,01-Jun,12:00,0.235,0.184,0.192,,
3637,01-Jun,12:00,0.235,0.184,0.192,,
3638,01-Jun,13:00,0.259,0.184,0.2255,,
3638,01-Jun,13:00,0.259,0.184,0.2255,,
3639,01-Jun,14:00,0.285,0.16,0.272,,
3639,01-Jun,14:00,0.285,0.16,0.272,,
3640,01-Jun,15:00,0.237,0.0925,0.241,,
3640,01-Jun,15:00,0.237,0.0925,0.241,,
3641,01-Jun,16:00,0.167,0.064,0.1795,,
3641,01-Jun,16:00,0.167,0.064,0.1795,,
3642,01-Jun,17:00,0.1045,0.0475,0.124,,
3642,01-Jun,17:00,0.1045,0.0475,0.124,,
3643,01-Jun,18:00,0.043,0.029,0.064,,
3643,01-Jun,18:00,0.043,0.029,0.064,,
3644,01-Jun,19:00,0.0115,0.009,0.009,,
3644,01-Jun,19:00,0.0115,0.009,0.009,,
3645,01-Jun,20:00,0.0,0.0,0.0,,
3645,01-Jun,20:00,0.0,0.0,0.0,,
3646,01-Jun,21:00,0.0,0.0,0.0,,
3646,01-Jun,21:00,0.0,0.0,0.0,,
3647,01-Jun,22:00,0.0,0.0,0.0,,
3647,01-Jun,22:00,0.0,0.0,0.0,,
3648,01-Jun,23:00,0.0,0.0,0.0,,
3648,01-Jun,23:00,0.0,0.0,0.0,,
3649,02-Jun,00:00,0.0,0.0,0.0,,
3649,02-Jun,00:00,0.0,0.0,0.0,,
3650,02-Jun,01:00,0.0,0.0,0.0,,
3650,02-Jun,01:00,0.0,0.0,0.0,,
3651,02-Jun,02:00,0.0,0.0,0.0,,
3651,02-Jun,02:00,0.0,0.0,0.0,,
3652,02-Jun,03:00,0.0,0.0,0.0,,
3652,02-Jun,03:00,0.0,0.0,0.0,,
3653,02-Jun,04:00,0.002,0.0015,0.0015,,
3653,02-Jun,04:00,0.002,0.0015,0.0015,,
3654,02-Jun,05:00,0.0135,0.0115,0.0105,,
3654,02-Jun,05:00,0.0135,0.0115,0.0105,,
3655,02-Jun,06:00,0.0345,0.0285,0.0255,,
3655,02-Jun,06:00,0.0345,0.0285,0.0255,,
3656,02-Jun,07:00,0.0705,0.0595,0.0505,,
3656,02-Jun,07:00,0.0705,0.0595,0.0505,,
3657,02-Jun,08:00,0.1395,0.125,0.09,,
3657,02-Jun,08:00,0.1395,0.125,0.09,,
3658,02-Jun,09:00,0.2015,0.1835,0.131,,
3658,02-Jun,09:00,0.2015,0.1835,0.131,,
3659,02-Jun,10:00,0.325,0.2995,0.2155,,
3659,02-Jun,10:00,0.325,0.2995,0.2155,,
3660,02-Jun,11:00,0.3375,0.2865,0.256,,
3660,02-Jun,11:00,0.3375,0.2865,0.256,,
3661,02-Jun,12:00,0.26,0.2035,0.2135,,
3661,02-Jun,12:00,0.26,0.2035,0.2135,,
3662,02-Jun,13:00,0.154,0.1185,0.1265,,
3662,02-Jun,13:00,0.154,0.1185,0.1265,,
3663,02-Jun,14:00,0.16,0.1165,0.135,,
3663,02-Jun,14:00,0.16,0.1165,0.135,,
3664,02-Jun,15:00,0.208,0.109,0.198,,
3664,02-Jun,15:00,0.208,0.109,0.198,,
3665,02-Jun,16:00,0.141,0.0755,0.1375,,
3665,02-Jun,16:00,0.141,0.0755,0.1375,,
3666,02-Jun,17:00,0.117,0.0485,0.144,,
3666,02-Jun,17:00,0.117,0.0485,0.144,,
3667,02-Jun,18:00,0.046,0.0315,0.0625,,
3667,02-Jun,18:00,0.046,0.0315,0.0625,,
3668,02-Jun,19:00,0.012,0.009,0.009,,
3668,02-Jun,19:00,0.012,0.009,0.009,,
3669,02-Jun,20:00,0.0,0.0,0.0,,
3669,02-Jun,20:00,0.0,0.0,0.0,,
3670,02-Jun,21:00,0.0,0.0,0.0,,
3670,02-Jun,21:00,0.0,0.0,0.0,,
3671,02-Jun,22:00,0.0,0.0,0.0,,
3671,02-Jun,22:00,0.0,0.0,0.0,,
3672,02-Jun,23:00,0.0,0.0,0.0,,
3672,02-Jun,23:00,0.0,0.0,0.0,,
3673,03-Jun,00:00,0.0,0.0,0.0,,
3673,03-Jun,00:00,0.0,0.0,0.0,,
3674,03-Jun,01:00,0.0,0.0,0.0,,
3674,03-Jun,01:00,0.0,0.0,0.0,,
3675,03-Jun,02:00,0.0,0.0,0.0,,
3675,03-Jun,02:00,0.0,0.0,0.0,,
3676,03-Jun,03:00,0.0,0.0,0.0,,
3676,03-Jun,03:00,0.0,0.0,0.0,,
3677,03-Jun,04:00,0.003,0.002,0.002,,
3677,03-Jun,04:00,0.003,0.002,0.002,,
3678,03-Jun,05:00,0.026,0.0415,0.0215,,
3678,03-Jun,05:00,0.026,0.0415,0.0215,,
3679,03-Jun,06:00,0.086,0.1265,0.0365,,
3679,03-Jun,06:00,0.086,0.1265,0.0365,,
3680,03-Jun,07:00,0.1715,0.2165,0.0455,,
3680,03-Jun,07:00,0.1715,0.2165,0.0455,,
3681,03-Jun,08:00,0.2525,0.2825,0.0665,,
3681,03-Jun,08:00,0.2525,0.2825,0.0665,,
3682,03-Jun,09:00,0.314,0.3195,0.154,,
3682,03-Jun,09:00,0.314,0.3195,0.154,,
3683,03-Jun,10:00,0.3535,0.3305,0.2275,,
3683,03-Jun,10:00,0.3535,0.3305,0.2275,,
3684,03-Jun,11:00,0.378,0.3235,0.284,,
3684,03-Jun,11:00,0.378,0.3235,0.284,,
3685,03-Jun,12:00,0.317,0.2445,0.262,,
3685,03-Jun,12:00,0.317,0.2445,0.262,,
3686,03-Jun,13:00,0.293,0.203,0.258,,
3686,03-Jun,13:00,0.293,0.203,0.258,,
3687,03-Jun,14:00,0.2365,0.1475,0.2155,,
3687,03-Jun,14:00,0.2365,0.1475,0.2155,,
3688,03-Jun,15:00,0.199,0.1035,0.189,,
3688,03-Jun,15:00,0.199,0.1035,0.189,,
3689,03-Jun,16:00,0.13,0.075,0.123,,
3689,03-Jun,16:00,0.13,0.075,0.123,,
3690,03-Jun,17:00,0.085,0.0535,0.0825,,
3690,03-Jun,17:00,0.085,0.0535,0.0825,,
3691,03-Jun,18:00,0.038,0.0285,0.0365,,
3691,03-Jun,18:00,0.038,0.0285,0.0365,,
3692,03-Jun,19:00,0.008,0.006,0.006,,
3692,03-Jun,19:00,0.008,0.006,0.006,,
3693,03-Jun,20:00,0.0,0.0,0.0,,
3693,03-Jun,20:00,0.0,0.0,0.0,,
3694,03-Jun,21:00,0.0,0.0,0.0,,
3694,03-Jun,21:00,0.0,0.0,0.0,,
3695,03-Jun,22:00,0.0,0.0,0.0,,
3695,03-Jun,22:00,0.0,0.0,0.0,,
3696,03-Jun,23:00,0.0,0.0,0.0,,
3696,03-Jun,23:00,0.0,0.0,0.0,,
3697,04-Jun,00:00,0.0,0.0,0.0,,
3697,04-Jun,00:00,0.0,0.0,0.0,,
3698,04-Jun,01:00,0.0,0.0,0.0,,
3698,04-Jun,01:00,0.0,0.0,0.0,,
3699,04-Jun,02:00,0.0,0.0,0.0,,
3699,04-Jun,02:00,0.0,0.0,0.0,,
3700,04-Jun,03:00,0.0,0.0,0.0,,
3700,04-Jun,03:00,0.0,0.0,0.0,,
3701,04-Jun,04:00,0.002,0.001,0.001,,
3701,04-Jun,04:00,0.002,0.001,0.001,,
3702,04-Jun,05:00,0.0255,0.025,0.02,,
3702,04-Jun,05:00,0.0255,0.025,0.02,,
3703,04-Jun,06:00,0.068,0.0675,0.0455,,
3703,04-Jun,06:00,0.068,0.0675,0.0455,,
3704,04-Jun,07:00,0.1135,0.1085,0.0695,,
3704,04-Jun,07:00,0.1135,0.1085,0.0695,,
3705,04-Jun,08:00,0.165,0.155,0.095,,
3705,04-Jun,08:00,0.165,0.155,0.095,,
3706,04-Jun,09:00,0.2065,0.1875,0.1355,,
3706,04-Jun,09:00,0.2065,0.1875,0.1355,,
3707,04-Jun,10:00,0.219,0.1885,0.1605,,
3707,04-Jun,10:00,0.219,0.1885,0.1605,,
3708,04-Jun,11:00,0.2325,0.192,0.181,,
3708,04-Jun,11:00,0.2325,0.192,0.181,,
3709,04-Jun,12:00,0.188,0.1485,0.152,,
3709,04-Jun,12:00,0.188,0.1485,0.152,,
3710,04-Jun,13:00,0.198,0.15,0.165,,
3710,04-Jun,13:00,0.198,0.15,0.165,,
3711,04-Jun,14:00,0.1805,0.128,0.1545,,
3711,04-Jun,14:00,0.1805,0.128,0.1545,,
3712,04-Jun,15:00,0.205,0.109,0.1935,,
3712,04-Jun,15:00,0.205,0.109,0.1935,,
3713,04-Jun,16:00,0.173,0.074,0.1805,,
3713,04-Jun,16:00,0.173,0.074,0.1805,,
3714,04-Jun,17:00,0.0995,0.058,0.103,,
3714,04-Jun,17:00,0.0995,0.058,0.103,,
3715,04-Jun,18:00,0.0355,0.0265,0.032,,
3715,04-Jun,18:00,0.0355,0.0265,0.032,,
3716,04-Jun,19:00,0.0105,0.008,0.008,,
3716,04-Jun,19:00,0.0105,0.008,0.008,,
3717,04-Jun,20:00,0.0,0.0,0.0,,
3717,04-Jun,20:00,0.0,0.0,0.0,,
3718,04-Jun,21:00,0.0,0.0,0.0,,
3718,04-Jun,21:00,0.0,0.0,0.0,,
3719,04-Jun,22:00,0.0,0.0,0.0,,
3719,04-Jun,22:00,0.0,0.0,0.0,,
3720,04-Jun,23:00,0.0,0.0,0.0,,
3720,04-Jun,23:00,0.0,0.0,0.0,,
3721,05-Jun,00:00,0.0,0.0,0.0,,
3721,05-Jun,00:00,0.0,0.0,0.0,,
3722,05-Jun,01:00,0.0,0.0,0.0,,
3722,05-Jun,01:00,0.0,0.0,0.0,,
3723,05-Jun,02:00,0.0,0.0,0.0,,
3723,05-Jun,02:00,0.0,0.0,0.0,,
3724,05-Jun,03:00,0.0,0.0,0.0,,
3724,05-Jun,03:00,0.0,0.0,0.0,,
3725,05-Jun,04:00,0.0025,0.0015,0.0015,,
3725,05-Jun,04:00,0.0025,0.0015,0.0015,,
3726,05-Jun,05:00,0.028,0.033,0.0225,,
3726,05-Jun,05:00,0.028,0.033,0.0225,,
3727,05-Jun,06:00,0.0795,0.0965,0.0445,,
3727,05-Jun,06:00,0.0795,0.0965,0.0445,,
3728,05-Jun,07:00,0.1755,0.2185,0.0495,,
3728,05-Jun,07:00,0.1755,0.2185,0.0495,,
3729,05-Jun,08:00,0.2455,0.27,0.072,,
3729,05-Jun,08:00,0.2455,0.27,0.072,,
3730,05-Jun,09:00,0.304,0.3055,0.154,,
3730,05-Jun,09:00,0.304,0.3055,0.154,,
3731,05-Jun,10:00,0.3435,0.3185,0.223,,
3731,05-Jun,10:00,0.3435,0.3185,0.223,,
3732,05-Jun,11:00,0.3605,0.307,0.2715,,
3732,05-Jun,11:00,0.3605,0.307,0.2715,,
3733,05-Jun,12:00,0.29,0.2255,0.238,,
3733,05-Jun,12:00,0.29,0.2255,0.238,,
3734,05-Jun,13:00,0.2125,0.1585,0.179,,
3734,05-Jun,13:00,0.2125,0.1585,0.179,,
3735,05-Jun,14:00,0.168,0.121,0.1425,,
3735,05-Jun,14:00,0.168,0.121,0.1425,,
3736,05-Jun,15:00,0.1525,0.101,0.133,,
3736,05-Jun,15:00,0.1525,0.101,0.133,,
3737,05-Jun,16:00,0.092,0.065,0.078,,
3737,05-Jun,16:00,0.092,0.065,0.078,,
3738,05-Jun,17:00,0.0425,0.0315,0.0345,,
3738,05-Jun,17:00,0.0425,0.0315,0.0345,,
3739,05-Jun,18:00,0.0235,0.0175,0.019,,
3739,05-Jun,18:00,0.0235,0.0175,0.019,,
3740,05-Jun,19:00,0.0075,0.0055,0.0055,,
3740,05-Jun,19:00,0.0075,0.0055,0.0055,,
3741,05-Jun,20:00,0.0,0.0,0.0,,
3741,05-Jun,20:00,0.0,0.0,0.0,,
3742,05-Jun,21:00,0.0,0.0,0.0,,
3742,05-Jun,21:00,0.0,0.0,0.0,,
3743,05-Jun,22:00,0.0,0.0,0.0,,
3743,05-Jun,22:00,0.0,0.0,0.0,,
3744,05-Jun,23:00,0.0,0.0,0.0,,
3744,05-Jun,23:00,0.0,0.0,0.0,,
3745,06-Jun,00:00,0.0,0.0,0.0,,
3745,06-Jun,00:00,0.0,0.0,0.0,,
3746,06-Jun,01:00,0.0,0.0,0.0,,
3746,06-Jun,01:00,0.0,0.0,0.0,,
3747,06-Jun,02:00,0.0,0.0,0.0,,
3747,06-Jun,02:00,0.0,0.0,0.0,,
3748,06-Jun,03:00,0.0,0.0,0.0,,
3748,06-Jun,03:00,0.0,0.0,0.0,,
3749,06-Jun,04:00,0.004,0.003,0.003,,
3749,06-Jun,04:00,0.004,0.003,0.003,,
3750,06-Jun,05:00,0.026,0.0455,0.022,,
3750,06-Jun,05:00,0.026,0.0455,0.022,,
3751,06-Jun,06:00,0.086,0.1235,0.038,,
3751,06-Jun,06:00,0.086,0.1235,0.038,,
3752,06-Jun,07:00,0.169,0.2105,0.048,,
3752,06-Jun,07:00,0.169,0.2105,0.048,,
3753,06-Jun,08:00,0.2545,0.284,0.0655,,
3753,06-Jun,08:00,0.2545,0.284,0.0655,,
3754,06-Jun,09:00,0.321,0.3265,0.155,,
3754,06-Jun,09:00,0.321,0.3265,0.155,,
3755,06-Jun,10:00,0.352,0.3275,0.226,,
3755,06-Jun,10:00,0.352,0.3275,0.226,,
3756,06-Jun,11:00,0.3575,0.304,0.268,,
3756,06-Jun,11:00,0.3575,0.304,0.268,,
3757,06-Jun,12:00,0.3325,0.256,0.2745,,
3757,06-Jun,12:00,0.3325,0.256,0.2745,,
3758,06-Jun,13:00,0.314,0.214,0.278,,
3758,06-Jun,13:00,0.314,0.214,0.278,,
3759,06-Jun,14:00,0.29,0.162,0.2745,,
3759,06-Jun,14:00,0.29,0.162,0.2745,,
3760,06-Jun,15:00,0.25,0.0935,0.255,,
3760,06-Jun,15:00,0.25,0.0935,0.255,,
3761,06-Jun,16:00,0.188,0.0605,0.208,,
3761,06-Jun,16:00,0.188,0.0605,0.208,,
3762,06-Jun,17:00,0.103,0.053,0.1145,,
3762,06-Jun,17:00,0.103,0.053,0.1145,,
3763,06-Jun,18:00,0.038,0.028,0.036,,
3763,06-Jun,18:00,0.038,0.028,0.036,,
3764,06-Jun,19:00,0.0075,0.0055,0.0055,,
3764,06-Jun,19:00,0.0075,0.0055,0.0055,,
3765,06-Jun,20:00,0.0,0.0,0.0,,
3765,06-Jun,20:00,0.0,0.0,0.0,,
3766,06-Jun,21:00,0.0,0.0,0.0,,
3766,06-Jun,21:00,0.0,0.0,0.0,,
3767,06-Jun,22:00,0.0,0.0,0.0,,
3767,06-Jun,22:00,0.0,0.0,0.0,,
3768,06-Jun,23:00,0.0,0.0,0.0,,
3768,06-Jun,23:00,0.0,0.0,0.0,,
3769,07-Jun,00:00,0.0,0.0,0.0,,
3769,07-Jun,00:00,0.0,0.0,0.0,,
3770,07-Jun,01:00,0.0,0.0,0.0,,
3770,07-Jun,01:00,0.0,0.0,0.0,,
3771,07-Jun,02:00,0.0,0.0,0.0,,
3771,07-Jun,02:00,0.0,0.0,0.0,,
3772,07-Jun,03:00,0.0,0.0,0.0,,
3772,07-Jun,03:00,0.0,0.0,0.0,,
3773,07-Jun,04:00,0.0,0.0,0.0,,
3773,07-Jun,04:00,0.0,0.0,0.0,,
3774,07-Jun,05:00,0.0045,0.0035,0.0035,,
3774,07-Jun,05:00,0.0045,0.0035,0.0035,,
3775,07-Jun,06:00,0.018,0.014,0.0135,,
3775,07-Jun,06:00,0.018,0.014,0.0135,,
3776,07-Jun,07:00,0.0415,0.033,0.031,,
3776,07-Jun,07:00,0.0415,0.033,0.031,,
3777,07-Jun,08:00,0.0625,0.05,0.047,,
3777,07-Jun,08:00,0.0625,0.05,0.047,,
3778,07-Jun,09:00,0.068,0.054,0.0525,,
3778,07-Jun,09:00,0.068,0.054,0.0525,,
3779,07-Jun,10:00,0.062,0.0485,0.048,,
3779,07-Jun,10:00,0.062,0.0485,0.048,,
3780,07-Jun,11:00,0.0975,0.0775,0.0765,,
3780,07-Jun,11:00,0.0975,0.0775,0.0765,,
3781,07-Jun,12:00,0.208,0.165,0.1685,,
3781,07-Jun,12:00,0.208,0.165,0.1685,,
3782,07-Jun,13:00,0.2745,0.1975,0.237,,
3782,07-Jun,13:00,0.2745,0.1975,0.237,,
3783,07-Jun,14:00,0.2975,0.1715,0.2795,,
3783,07-Jun,14:00,0.2975,0.1715,0.2795,,
3784,07-Jun,15:00,0.2565,0.1025,0.259,,
3784,07-Jun,15:00,0.2565,0.1025,0.259,,
3785,07-Jun,16:00,0.1855,0.072,0.197,,
3785,07-Jun,16:00,0.1855,0.072,0.197,,
3786,07-Jun,17:00,0.1125,0.058,0.124,,
3786,07-Jun,17:00,0.1125,0.058,0.124,,
3787,07-Jun,18:00,0.045,0.0335,0.0435,,
3787,07-Jun,18:00,0.045,0.0335,0.0435,,
3788,07-Jun,19:00,0.0105,0.008,0.008,,
3788,07-Jun,19:00,0.0105,0.008,0.008,,
3789,07-Jun,20:00,0.0,0.0,0.0,,
3789,07-Jun,20:00,0.0,0.0,0.0,,
3790,07-Jun,21:00,0.0,0.0,0.0,,
3790,07-Jun,21:00,0.0,0.0,0.0,,
3791,07-Jun,22:00,0.0,0.0,0.0,,
3791,07-Jun,22:00,0.0,0.0,0.0,,
3792,07-Jun,23:00,0.0,0.0,0.0,,
3792,07-Jun,23:00,0.0,0.0,0.0,,
3793,08-Jun,00:00,0.0,0.0,0.0,,
3793,08-Jun,00:00,0.0,0.0,0.0,,
3794,08-Jun,01:00,0.0,0.0,0.0,,
3794,08-Jun,01:00,0.0,0.0,0.0,,
3795,08-Jun,02:00,0.0,0.0,0.0,,
3795,08-Jun,02:00,0.0,0.0,0.0,,
3796,08-Jun,03:00,0.0,0.0,0.0,,
3796,08-Jun,03:00,0.0,0.0,0.0,,
3797,08-Jun,04:00,0.001,0.0005,0.0005,,
3797,08-Jun,04:00,0.001,0.0005,0.0005,,
3798,08-Jun,05:00,0.025,0.0265,0.02,,
3798,08-Jun,05:00,0.025,0.0265,0.02,,
3799,08-Jun,06:00,0.081,0.1045,0.042,,
3799,08-Jun,06:00,0.081,0.1045,0.042,,
3800,08-Jun,07:00,0.1635,0.2,0.0495,,
3800,08-Jun,07:00,0.1635,0.2,0.0495,,
3801,08-Jun,08:00,0.2525,0.281,0.064,,
3801,08-Jun,08:00,0.2525,0.281,0.064,,
3802,08-Jun,09:00,0.3205,0.3255,0.1535,,
3802,08-Jun,09:00,0.3205,0.3255,0.1535,,
3803,08-Jun,10:00,0.365,0.341,0.2315,,
3803,08-Jun,10:00,0.365,0.341,0.2315,,
3804,08-Jun,11:00,0.384,0.3285,0.2865,,
3804,08-Jun,11:00,0.384,0.3285,0.2865,,
3805,08-Jun,12:00,0.368,0.2825,0.3045,,
3805,08-Jun,12:00,0.368,0.2825,0.3045,,
3806,08-Jun,13:00,0.349,0.2325,0.3125,,
3806,08-Jun,13:00,0.349,0.2325,0.3125,,
3807,08-Jun,14:00,0.323,0.169,0.3115,,
3807,08-Jun,14:00,0.323,0.169,0.3115,,
3808,08-Jun,15:00,0.2775,0.086,0.29,,
3808,08-Jun,15:00,0.2775,0.086,0.29,,
3809,08-Jun,16:00,0.208,0.0475,0.2395,,
3809,08-Jun,16:00,0.208,0.0475,0.2395,,
3810,08-Jun,17:00,0.1245,0.0365,0.167,,
3810,08-Jun,17:00,0.1245,0.0365,0.167,,
3811,08-Jun,18:00,0.043,0.0255,0.0785,,
3811,08-Jun,18:00,0.043,0.0255,0.0785,,
3812,08-Jun,19:00,0.013,0.0105,0.0105,,
3812,08-Jun,19:00,0.013,0.0105,0.0105,,
3813,08-Jun,20:00,0.0,0.0,0.0,,
3813,08-Jun,20:00,0.0,0.0,0.0,,
3814,08-Jun,21:00,0.0,0.0,0.0,,
